name,source,logMstar_gal,g_minus_i,has_nsc,colour_class_fig3,host_type_fig3
fig03_0828,G14,8.858958447274494,0.34355514211654664,True,blue_cloud,late
fig03_0829,G14,7.845055794214345,0.12747545995712278,True,blue_cloud,late
fig03_0830,G14,4.985213975478078,-1.2807630852699279,True,blue_cloud,late
fig03_0831,G14,8.410699944826032,0.000808403110504119,True,blue_cloud,late
fig03_0832,G14,9.986761380043985,0.7757123746871948,True,blue_cloud,late
fig03_0833,G14,10.562610869139291,0.8055170568466186,True,blue_cloud,late
fig03_0834,G14,8.674980737126255,0.14237780103683467,True,blue_cloud,late
fig03_0835,G14,9.535951281471062,0.7384579431533813,True,blue_cloud,late
fig03_0836,G14,9.751995777454283,0.33610397157669064,True,blue_cloud,late
fig03_0837,G14,9.268147532153321,0.30629999999999996,True,blue_cloud,late
fig03_0838,G14,9.515822785759925,0.5670852842330931,True,blue_cloud,late
fig03_0839,G14,9.483822816277504,0.5670852842330931,True,blue_cloud,late
fig03_0840,G14,8.682874424455356,-0.23017219896316532,True,blue_cloud,late
fig03_0841,G14,9.107110171455957,0.31375117053985596,True,blue_cloud,late
fig03_0842,G14,9.648254333105468,0.67885,True,blue_cloud,late
fig03_0843,G14,10.483322995162013,1.0588511705398558,True,red_sequence,early
fig03_0844,G14,9.464580826833249,0.4180654263496399,True,blue_cloud,late
fig03_0845,G14,8.191671229425145,0.5968892558097838,True,blue_cloud,late
fig03_0846,G14,9.248276920706655,0.47767336950302125,True,blue_cloud,late
fig03_0847,G14,9.17498101961689,0.14237851161956788,True,blue_cloud,late
fig03_0848,G14,9.508898749933435,1.5357147157669067,True,red_sequence,early
fig03_0849,G14,10.51253369850588,0.8204186873435972,True,blue_cloud,late
fig03_0850,G14,6.158100222345545,-1.2584102842330933,True,blue_cloud,late
fig03_0851,G14,9.660534415668966,0.8204186873435972,True,blue_cloud,late
fig03_0852,G14,9.719345361307717,0.857673829460144,True,red_sequence,early
fig03_0853,G14,8.919131606815531,0.11257382946014399,True,blue_cloud,late
fig03_0854,G14,7.972064478470326,-0.2674266304969788,True,blue_cloud,late
fig03_0855,G14,8.268238461985971,-0.4984079431533814,True,blue_cloud,late
fig03_0856,G14,9.28650377827015,0.43296705684661857,True,blue_cloud,late
fig03_0857,G14,7.659525084742546,-0.7517420568466187,True,blue_cloud,late
fig03_0858,G14,10.73912646982155,1.491009113693237,True,red_sequence,early
fig03_0859,G14,10.177292105790139,0.6713988294601438,True,blue_cloud,late
fig03_0860,G14,9.543928114035893,0.93963457365036,True,red_sequence,early
fig03_0861,G14,9.935952326901152,0.7384586537361144,True,blue_cloud,late
fig03_0862,G14,9.354912700070573,0.7459091136932372,True,blue_cloud,late
fig03_0863,G14,9.980534491962912,0.8204186873435972,True,blue_cloud,late
fig03_0864,G14,9.351367918391324,0.6564971989631652,True,blue_cloud,late
fig03_0865,G14,9.839822190667151,0.5670852842330931,True,blue_cloud,late
fig03_0866,G14,8.891260529772758,0.28394648838043207,True,blue_cloud,late
fig03_0867,G14,8.955715015671634,0.19453457365036003,True,blue_cloud,late
fig03_0868,G14,10.61761098276768,1.7890488294601439,True,red_sequence,early
fig03_0869,G14,5.837729789783383,-0.5952710284233094,True,blue_cloud,late
fig03_0870,G14,5.229948955927754,-1.2286063126564026,True,blue_cloud,late
fig03_0871,G14,7.946222772346879,0.29139765892028807,True,blue_cloud,late
fig03_0872,G14,7.697942628748227,0.14982897157669067,True,blue_cloud,late
fig03_0873,G14,7.8220941850830075,0.12002499999999999,True,blue_cloud,late
fig03_0874,G14,8.016450644822884,0.2466920568466186,True,blue_cloud,late
fig03_0875,G14,8.729488051296617,0.2392408863067627,True,blue_cloud,late
fig03_0876,G14,8.20432128678713,0.07531868734359742,True,blue_cloud,late
fig03_0877,G14,9.198025773983955,0.7235556020736693,True,blue_cloud,late
fig03_0878,G14,8.511563764512635,0.2243385452270507,True,blue_cloud,late
fig03_0879,G14,9.068276714509965,0.47767265892028804,True,blue_cloud,late
fig03_0880,G14,8.793920995024395,0.35100631265640253,True,blue_cloud,late
fig03_0881,G14,9.787216209468653,0.6863011705398558,False,blue_cloud,late
fig03_0882,G14,6.08209479543457,0.12002499999999999,False,blue_cloud,late
fig03_0883,G14,8.690830378809453,0.17218248319625856,False,blue_cloud,late
fig03_0884,G14,7.85705673283291,0.12747617053985588,False,blue_cloud,late
fig03_0885,G14,6.080018341964245,0.13492663049697867,False,blue_cloud,late
fig03_0886,G14,8.831973777519515,0.5372813126564024,False,blue_cloud,late
fig03_0887,G14,9.878633060011959,0.6043404263496397,False,blue_cloud,late
fig03_0888,G14,9.42925389904251,-0.3046817726135254,False,blue_cloud,late
fig03_0889,G14,9.899473322961237,1.029046488380432,False,red_sequence,early
fig03_0890,G14,8.547496627725508,0.8278698578834534,False,red_sequence,early
fig03_0891,G14,10.07013381873045,1.0961063126564026,False,red_sequence,early
fig03_0892,G14,9.26215594073553,0.8949289715766906,False,red_sequence,early
fig03_0893,G14,8.869920827177715,0.35100631265640253,False,blue_cloud,late
fig03_0894,G14,10.444837207903959,0.7608107441902159,False,blue_cloud,late
fig03_0895,G14,8.957185152250101,0.29884882946014396,False,blue_cloud,late
fig03_0896,G14,8.024708712192822,0.5894380852699279,False,blue_cloud,late
fig03_0897,G14,9.09731372425518,0.47022148838043204,False,blue_cloud,late
fig03_0898,G14,9.207928434470462,0.93963457365036,False,red_sequence,early
fig03_0899,G14,8.565140061174109,0.7012028010368345,False,blue_cloud,late
fig03_0900,G14,9.71815531512518,0.8949289715766906,False,red_sequence,early
fig03_0901,G14,9.47696559680357,0.9321834031105041,False,red_sequence,early
fig03_0902,G14,9.010958493050863,0.34355514211654664,False,blue_cloud,late
fig03_0903,G14,8.437595111648179,0.6117908863067627,False,blue_cloud,late
fig03_0904,G14,8.05375236212578,-0.7964476589202881,False,blue_cloud,late
fig03_0905,G14,8.816427675751973,0.44786868734359736,False,blue_cloud,late
fig03_0906,G14,10.465852873842335,0.954536914730072,False,red_sequence,early
fig03_0907,G14,9.39792108657713,0.35100631265640253,False,blue_cloud,late
fig03_0908,G14,9.841595203200914,0.6117908863067627,False,blue_cloud,late
fig03_0909,G14,10.192231226705456,0.8800266304969786,False,blue_cloud,late
fig03_0910,G14,8.951800541684532,0.7682626253128051,False,red_sequence,early
fig03_0911,G14,10.793982979558756,1.1259102842330933,False,red_sequence,early
fig03_0912,G14,10.289571425414183,0.8129675168037414,False,blue_cloud,late
fig03_0913,G14,9.653466676972199,0.44041822738647457,False,blue_cloud,late
fig03_0914,G14,8.929616852183532,0.4106135452270508,False,blue_cloud,late
fig03_0915,G14,10.82509501587448,1.1035567726135254,False,red_sequence,early
fig03_0916,G14,9.561921025541974,0.35100631265640253,False,blue_cloud,late
fig03_0917,G14,10.147950793189812,0.7384579431533813,False,blue_cloud,late
fig03_0918,G14,8.976859101027204,0.5596334031105041,False,blue_cloud,late
fig03_0919,G14,8.300624353680325,0.01571074419021601,False,blue_cloud,late
fig03_0920,G14,10.235216926631738,0.6863011705398558,False,blue_cloud,late
fig03_0921,G14,10.232708513828566,0.5894380852699279,False,blue_cloud,late
fig03_0922,G14,9.085360150678252,0.06786822738647452,False,blue_cloud,late
fig03_0923,G14,6.738828906133271,0.17218177261352535,False,blue_cloud,late
fig03_0924,G14,10.434716724046517,1.1780670568466185,False,red_sequence,early
fig03_0925,G14,6.894532525204183,-1.1466448578834534,False,blue_cloud,late
fig03_0926,G14,8.682526655788328,0.2317904263496398,False,blue_cloud,late
fig03_0927,G14,7.367395803000738,-0.92311542634964,False,blue_cloud,late
fig03_0928,G14,8.991003026978017,-0.05879954004287724,False,blue_cloud,late
fig03_0929,G14,9.349640279018116,0.20943691473007203,False,blue_cloud,late
fig03_0930,G14,8.019737923707389,-0.006642056846618671,False,blue_cloud,late
fig03_0931,G14,10.198761937192822,0.7757130852699279,False,blue_cloud,late
fig03_0932,G14,7.471889739441586,-0.03644602842330935,False,blue_cloud,late
fig03_0933,G14,10.564965703615092,0.9321834031105041,False,blue_cloud,late
fig03_0934,G14,6.219048843049526,-0.46115280103683476,False,blue_cloud,late
fig03_0935,G14,9.576275753206254,0.47767265892028804,False,blue_cloud,late
fig03_0936,G14,9.143844968800163,0.3659079431533813,False,blue_cloud,late
fig03_0937,G14,10.826239406405831,1.4686556020736694,False,red_sequence,early
fig03_0938,G14,10.463018714992048,1.118458403110504,False,red_sequence,early
fig03_0939,G14,9.731065065121173,0.7161051421165465,False,blue_cloud,late
fig03_0940,G14,9.389920239511302,0.35100560207366943,False,blue_cloud,late
fig03_0941,G14,9.487928640667151,0.9396352842330931,False,red_sequence,early
fig03_0942,G14,10.332254348364257,0.67885,False,blue_cloud,late
fig03_0943,G14,10.883171225204181,1.0886551421165465,False,red_sequence,early
fig03_0944,G14,9.96706446219597,0.7161044315338134,False,blue_cloud,late
fig03_0945,G14,8.432625368592836,0.015711454772949163,False,blue_cloud,late
fig03_0946,G14,8.788640407905293,1.1929686873435974,False,red_sequence,early
fig03_0947,G14,6.535305666625119,-0.1184074831962586,False,blue_cloud,late
fig03_0948,G14,9.703087774792673,0.5149285116195679,False,blue_cloud,late
fig03_0949,G14,4.987851471658804,-1.0125266304969787,False,blue_cloud,late
fig03_0950,G14,8.97675336819029,0.18708340311050414,False,blue_cloud,late
fig03_0951,G14,6.989079671386243,-0.07370045995712282,False,blue_cloud,late
fig03_0952,ACSVCS,11.748769367375935,1.2015068209818751,False,red_sequence,early
fig03_0953,ACSVCS,11.587420582433886,1.1992953116193805,False,red_sequence,early
fig03_0954,ACSVCS,11.493286399963294,1.2083627685573026,False,red_sequence,early
fig03_0955,ACSVCS,11.228947737032083,1.0110927277392838,False,blue_cloud,late
fig03_0956,ACSVCS,11.375319104100933,1.1280840835717096,False,red_sequence,early
fig03_0957,ACSVCS,11.157426313014515,1.1487612891642358,True,red_sequence,early
fig03_0958,ACSVCS,11.750118114171013,1.2037183303443697,False,red_sequence,early
fig03_0959,ACSVCS,11.130589823610467,1.1244346861767955,False,red_sequence,early
fig03_0960,ACSVCS,11.10209928221828,1.1673391397264377,False,red_sequence,early
fig03_0961,ACSVCS,10.655984887084722,1.1332807236267737,False,red_sequence,early
fig03_0962,ACSVCS,10.285473568817677,1.075890847187415,True,red_sequence,early
fig03_0963,ACSVCS,10.668012051376595,1.1035360610963256,False,red_sequence,early
fig03_0964,ACSVCS,10.568077459407917,1.1465497798017412,False,red_sequence,early
fig03_0965,ACSVCS,10.605722175428696,1.1008817086386868,True,red_sequence,early
fig03_0966,ACSVCS,10.146182812713327,1.1226661217391714,True,red_sequence,early
fig03_0967,ACSVCS,10.48815095814999,1.1234396494780332,False,red_sequence,early
fig03_0968,ACSVCS,10.35607756621944,1.1465497798017412,False,red_sequence,early
fig03_0969,ACSVCS,11.748769367375935,1.2015068209818751,False,red_sequence,early
fig03_0970,ACSVCS,10.27798031025265,1.1043096824264005,False,red_sequence,early
fig03_0971,ACSVCS,10.38589683055844,1.1489827086521796,False,red_sequence,early
fig03_0972,ACSVCS,10.376197211281774,1.1300741734462605,False,red_sequence,early
fig03_0973,ACSVCS,10.13903460677999,1.0748958022501394,True,red_sequence,early
fig03_0974,ACSVCS,10.221251139085942,1.1006602891507429,False,red_sequence,early
fig03_0975,ACSVCS,10.230858463209852,1.1062997723009511,True,red_sequence,early
fig03_0976,ACSVCS,10.176687957666088,1.0871698134878316,False,red_sequence,early
fig03_0977,ACSVCS,10.190822407165488,1.0781023565499095,True,red_sequence,early
fig03_0978,ACSVCS,10.154238923123534,1.1077376644526273,False,red_sequence,early
fig03_0979,ACSVCS,9.99128395254734,1.0203816082844064,True,red_sequence,early
fig03_0980,ACSVCS,10.105955676221042,0.9750443153562824,True,red_sequence,early
fig03_0981,ACSVCS,10.04841081029617,1.0473626532014424,True,red_sequence,early
fig03_0982,ACSVCS,10.035819860351562,1.0636167423585094,True,red_sequence,early
fig03_0983,ACSVCS,9.880059706420507,1.030665623238761,False,red_sequence,early
fig03_0984,ACSVCS,9.844761410631794,1.0640596831641234,False,red_sequence,early
fig03_0985,ACSVCS,9.848865186320232,0.9762607797815018,False,red_sequence,early
fig03_0986,ACSVCS,9.866461304566666,1.0829682183700429,True,red_sequence,early
fig03_0987,ACSVCS,9.717393396779727,0.8820487760378533,True,red_sequence,early
fig03_0988,ACSVCS,9.960280889340238,1.0854011472204812,True,red_sequence,early
fig03_0989,ACSVCS,9.712476919429538,1.0108713041320834,True,red_sequence,early
fig03_0990,ACSVCS,9.858517430235663,1.0680397610834986,False,red_sequence,early
fig03_0991,ACSVCS,9.802258898683192,1.064611787295785,True,red_sequence,early
fig03_0992,ACSVCS,9.754517720152656,1.0680397610834986,True,red_sequence,early
fig03_0993,ACSVCS,9.87228865023236,1.2228482891574894,False,red_sequence,early
fig03_0994,ACSVCS,9.652771753679232,1.0424966977900958,True,red_sequence,early
fig03_0995,ACSVCS,9.58673116657916,0.9853282408386804,True,red_sequence,early
fig03_0996,ACSVCS,9.706341506916443,1.0994438247255236,True,red_sequence,early
fig03_0997,ACSVCS,9.752900419192242,1.083963263307318,True,red_sequence,early
fig03_0998,ACSVCS,9.329088749424574,0.8719862782819122,True,red_sequence,early
fig03_0999,ACSVCS,9.630342820882282,1.0199387610700055,True,red_sequence,early
fig03_1000,ACSVCS,9.327083157174572,0.9225202071458436,True,red_sequence,early
fig03_1001,ACSVCS,9.162954251636572,0.8810537311005778,True,red_sequence,early
fig03_1002,ACSVCS,9.277639484782819,1.0660497689194177,True,red_sequence,early
fig03_1003,ACSVCS,9.156821133874038,0.8106161285022386,False,red_sequence,early
fig03_1004,ACSVCS,10.246823309144025,0.9985972928943914,False,red_sequence,early
fig03_1005,ACSVCS,9.220466859671221,1.0324341959148982,True,red_sequence,early
fig03_1006,ACSVCS,8.632970036858358,0.8089568209818752,False,red_sequence,early
fig03_1007,ACSVCS,9.03374445487902,0.8987458060005344,True,red_sequence,early
fig03_1008,ACSVCS,9.036210825349205,0.8699961884073615,True,red_sequence,early
fig03_1009,ACSVCS,8.955388804688864,0.8530777348374798,True,red_sequence,early
fig03_1010,ACSVCS,9.238389917469684,0.9470682255019713,True,red_sequence,early
fig03_1011,ACSVCS,9.481426099391468,1.1487612891642358,False,red_sequence,early
fig03_1012,ACSVCS,9.17151660988407,0.9740492745382637,True,red_sequence,early
fig03_1013,ACSVCS,9.070215158040652,0.8989672296077348,True,red_sequence,early
fig03_1014,ACSVCS,9.156448045489514,0.9960550094162227,True,red_sequence,early
fig03_1015,ACSVCS,9.017041094380662,0.9448567161394769,True,red_sequence,early
fig03_1016,ACSVCS,8.98872880569147,0.7973470723272711,True,red_sequence,early
fig03_1017,ACSVCS,8.890603442702373,0.8643567093764096,False,red_sequence,early
fig03_1018,ACSVCS,9.210824396740268,0.9190922333581298,True,red_sequence,early
fig03_1019,ACSVCS,8.975573857782521,0.8796158471874148,True,red_sequence,early
fig03_1020,ACSVCS,8.524738730632917,0.775784184663713,True,red_sequence,early
fig03_1021,ACSVCS,8.76269585992544,0.8776257614321206,True,red_sequence,early
fig03_1022,ACSVCS,8.664970006340779,0.8089568209818752,False,red_sequence,early
fig03_1023,ACSVCS,8.427551260905286,0.5913403060106542,False,blue_cloud,late
fig03_1024,ACSVCS,8.453287193822511,0.6384463078824785,True,blue_cloud,late
fig03_1025,ACSVCS,8.483669818371379,0.6543697591914349,False,blue_cloud,late
fig03_1026,ACSVCS,8.638669946052019,0.8278653561877944,True,red_sequence,early
fig03_1027,ACSVCS,8.023776760980347,0.32805572399563526,False,blue_cloud,late
fig03_1028,ACSVCS,8.876938868167773,0.9531506494577936,True,red_sequence,early
fig03_1029,ACSVCS,9.215772870575686,1.1364872779265438,True,red_sequence,early
fig03_1030,ACSVCS,8.463715890909926,0.6610042872789186,False,blue_cloud,late
fig03_1031,ACSVCS,8.763786209984914,0.8764092928876448,True,red_sequence,early
fig03_1032,ACSVCS,8.34214377094367,0.7630672367396634,False,red_sequence,early
fig03_1033,ACSVCS,8.86063272734776,1.0225931135276445,True,red_sequence,early
fig03_1034,ACSVCS,8.860173476716469,0.9213037386013679,True,red_sequence,early
fig03_1035,ACSVCS,8.421569365875314,0.8506447123958283,True,red_sequence,early
fig03_1036,ACSVCS,8.605357135743231,0.8538512666955982,True,red_sequence,early
fig03_1037,ACSVCS,8.559351763744145,0.9043852891507428,True,red_sequence,early
fig03_1038,ACSVCS,9.015470321210236,0.9674147423315235,True,red_sequence,early
fig03_1039,ACSVCS,8.713078519307345,0.8935491659454703,True,red_sequence,early
fig03_1040,ACSVCS,8.265403513457564,0.8604857947830818,True,red_sequence,early
fig03_1041,ACSVCS,8.69791049040224,0.8889047236132808,True,red_sequence,early
fig03_1042,ACSVCS,8.348573948040388,0.7061202033954487,True,red_sequence,early
fig03_1043,ACSVCS,8.76494522966,1.1701027573398501,True,red_sequence,early
fig03_1044,ACSVCS,8.424840042120715,0.8469953191201706,True,red_sequence,early
fig03_1045,ACSVCS,8.555998272270315,0.8732027385878749,True,red_sequence,early
fig03_1046,ACSVCS,8.716828848989792,0.9480632704392467,True,red_sequence,early
fig03_1047,ACSVCS,8.417449705554192,0.8671203187513091,True,red_sequence,early
fig03_1048,ACSVCS,8.845809135650311,0.8176935932760797,False,red_sequence,early
fig03_1049,ACSVCS,8.194873314949184,0.7667167236065342,True,red_sequence,early
fig03_1050,ACSVCS,8.792875211445333,0.9546977985267303,True,red_sequence,early
fig03_1051,L05,11.575076107800001,1.3174890000000001,False,red_sequence,early
fig03_1052,L05,10.9376661292,1.1709460000000003,False,red_sequence,early
fig03_1053,L05,11.135440170000003,1.35135,False,red_sequence,early
fig03_1054,L05,10.6601618396,1.249098,True,red_sequence,early
fig03_1055,L05,10.679558329400002,1.1639970000000002,True,red_sequence,early
fig03_1056,L05,10.707002418800002,1.100794,True,red_sequence,early
fig03_1057,L05,11.2614212118,1.2710089999999998,False,red_sequence,early
fig03_1058,L05,11.3511406598,1.4422490000000001,False,red_sequence,early
fig03_1059,L05,11.110439612200004,1.1031110000000002,False,red_sequence,early
fig03_1060,L05,10.274189136,1.2536800000000001,False,red_sequence,early
fig03_1061,L05,10.944491563600003,1.264718,True,red_sequence,early
fig03_1062,L05,10.444348039800001,1.2281490000000002,False,red_sequence,early
fig03_1063,L05,10.876584708400001,1.304642,False,red_sequence,early
fig03_1064,L05,10.3822871224,1.224212,True,red_sequence,early
fig03_1065,L05,10.848542032000001,1.3621600000000003,False,red_sequence,early
fig03_1066,L05,10.8961352118,1.237009,False,red_sequence,early
fig03_1067,L05,10.899205563600002,1.230718,False,red_sequence,early
fig03_1068,L05,10.5802458396,1.245098,True,red_sequence,early
fig03_1069,L05,10.907910556800001,1.279984,False,red_sequence,early
fig03_1070,L05,10.7081590602,1.2743509999999998,False,red_sequence,early
fig03_1071,L05,11.3811909086,1.263693,True,red_sequence,early
fig03_1072,L05,10.8545760534,1.0516169999999998,False,red_sequence,early
fig03_1073,L05,10.9107182322,1.151211,False,red_sequence,early
fig03_1074,L05,11.0298138746,1.172023,False,red_sequence,early
fig03_1075,L05,11.392260722000001,1.4401100000000002,False,red_sequence,early
fig03_1076,L05,11.2821205568,1.269984,False,red_sequence,early
fig03_1077,L05,11.694914928000001,1.8506399999999998,False,red_sequence,early
fig03_1078,L05,9.8059469164,1.1796820000000003,False,red_sequence,early
fig03_1079,L05,11.750671528600002,1.349793,False,red_sequence,early
fig03_1080,L05,9.654818934,0.06416999999999995,False,blue_cloud,late
